ID,Administrative Level
2578,City
2579,City
2580,City
2581,City
2582,City
2583,City
2584,City
2585,City
2586,City
2587,City
2588,City
2589,City
2590,City
2591,City
2592,City
2593,City
2594,City
2595,City
2596,City
2597,City
2598,City
2599,City
2600,City
2601,City
2602,City
2603,City
2604,City
2605,City
2606,City
2607,City
2608,City
2609,City
2610,City
2611,City
2612,City
2613,City
2614,City
2615,City
2616,City
2617,City
2618,City
2619,City
2620,City
2621,City
2622,City
2623,City
2624,City
2625,City
2626,City
2627,City
2628,City
2629,City
2630,City
2631,City
2632,City
2633,City
2634,City
2635,City
2636,City
2637,City
2638,City
2639,City
2640,City
2641,City
2642,City
2643,City
2644,City
2645,City
2646,City
2647,City
2648,City
2649,City
2650,City
2651,City
2652,City
2653,City
2654,City
2655,City
2656,City
2657,City
2658,City
2659,City
2660,City
2661,City
2662,City
2663,City
2664,City
2665,City
2666,City
2667,City
2668,City
2669,City
2670,City
2671,City
2672,City
2673,City
2674,City
2675,City
2676,City
2677,City
2678,City
2679,City
2680,City
2681,City
2682,City
2683,City
2684,City
2685,City
2686,City
2687,City
2688,City
2689,City
2690,City
2691,City
2692,City
2693,City
2694,City
2695,City
2696,City
2697,City
2698,City
2699,City
2700,City
2701,City
2702,City
2703,City
2704,City
2705,City
2706,City
2707,City
2708,City
2709,City
2710,City
2711,City
2712,City
2713,City
2714,City
2715,City
2716,City
2717,City
2718,City
2719,City
2720,City
2721,City
2722,City
2723,City
2724,City
2725,City
2726,City
2727,City
2728,City
2729,City
2730,City
2731,City
2732,City
2733,City
2734,City
2735,City
2736,City
2737,City
2738,City
2739,City
2740,City
2741,City
2742,City
2743,City
2744,City
2745,City
2746,City
2747,City
2748,City
2749,City
2750,City
2751,City
2752,City
2753,City
2754,City
2755,City
2756,City
2757,City
2758,City
2759,City
2760,City
2761,City
2762,City
2763,City
2764,City
2765,City
2766,City
2767,City
2768,City
2769,City
2770,City
2771,City
2772,City
2773,City
2774,City
2775,City
2776,City
2777,City
2778,City
2779,City
2780,City
2781,City
2782,City
2783,City
2784,City
2785,City
2786,City
2787,City
2788,City
2789,City
2790,City
2791,City
2792,City
2793,City
2794,City
2795,City
2796,City
2797,City
2798,City
2799,City
2800,City
2801,City
2802,City
2803,City
2804,City
2805,City
2806,City
2807,City
2808,City
2809,City
2810,City
2811,City
2812,City
2813,City
2814,City
2815,City
2816,City
2817,City
2818,City
2819,City
2820,City
2821,City
2822,City
2823,City
2824,City
2825,City
2826,City
2827,City
2828,City
2829,City
2830,City
2831,City
2832,City
2833,City
2834,City
2835,City
2836,City
2837,City
2838,City
2839,City
2840,City
2841,City
2842,City
2843,City
2844,City
2845,City
2846,City
2847,City
2848,City
2849,City
2850,City
2851,City
2852,City
2853,City
2854,City
2855,City
2856,City
2857,City
2858,City
2859,City
2860,City
2861,City
2862,City
2863,City
2864,City
2865,City
2866,City
2867,City
2868,City
2869,City
2870,City
2871,City
2872,City
2873,City
2874,City
2875,City
2876,City
2877,City
2878,City
2879,City
2880,City
2881,City
2882,City
2883,City
2884,City
2885,City
2886,City
2887,City
2888,City
2889,City
2890,City
2891,City
2892,City
2893,City
2894,City
2895,City
2896,City
2897,City
2898,City
2899,City
2900,City
2901,City
2902,City
2903,City
2904,City
2905,City
2906,City
2907,City
2908,City
2909,City
2910,City
2911,City
2912,City
2913,City
2914,City
2915,City
2916,City
2917,City
2918,City
2919,City
2920,City
2921,City
2922,City
2923,City
2924,City
2925,City
2926,City
2927,City
2928,City
2929,City
2930,City
2931,City
2932,City
2933,City
2934,City
2935,City
2936,City
2937,City
2938,City
2939,City
2940,City
2941,City
2942,City
2943,City
2944,City
2945,City
2946,City
2947,City
2948,City
2949,City
2950,City
2951,City
2952,City
2953,City
2954,City
2955,City
2956,City
2957,City
2958,City
2959,City
2960,City
2961,City
2962,City
2963,City
2964,City
2965,City
2966,City
2967,City
2968,City
2969,City
2970,City
2971,City
2972,City
2973,City
2974,City
2975,City
2976,City
2977,City
2978,City
2979,City
2980,City
2981,City
2982,City
2983,City
2984,City
2985,City
2986,City
2987,City
2988,City
2989,City
2990,City
2991,City
2992,City
2993,City
2994,City
2995,City
2996,City
2997,City
2998,City
2999,City
3000,City
3001,City
3002,City
3003,City
3004,City
3005,City
3006,City
3007,City
3008,City
3009,City
3010,City
3011,City
3012,City
3013,City
3014,City
3015,City
3016,City
3017,City
3018,City
3019,City
3020,City
3021,City
3022,City
3023,City
3024,City
3025,City
3026,City
3027,City
3028,City
3029,City
3030,City
3031,City
3032,City
3033,City
3034,City
3035,City
3036,City
3037,City
3038,City
3039,City
3040,City
3041,City
3042,City
3043,City
3044,City
3045,City
3046,City
3047,City
3048,City
3049,City
3050,City
3051,City
3052,City
3053,City
3054,City
3055,City
3056,City
3057,City
3058,City
3059,City
3060,City
3061,City
3062,City
3063,City
3064,City
3065,City
3066,City
3067,City
3068,City
3069,City
3070,City
3071,City
3072,City
3073,City
3074,City
3075,City
3076,City
3077,City
3078,City
3079,City
3080,City
3081,City
3082,City
3083,City
3084,City
3085,City
3086,City
3087,City
3088,City
3089,City
3090,City
3091,City
3092,City
3093,City
3094,City
3095,City
3096,City
3097,City
3098,City
3099,City
3100,City
3101,City
3102,City
3103,City
3104,City
3105,City
3106,City
3107,City
3108,City
3109,City
3110,City
3111,City
3112,City
3113,City
3114,City
3115,City
3116,City
3117,City
3118,City
3119,City
3120,City
3121,City
3122,City
3123,City
3124,City
3125,City
3126,City
3127,City
3128,City
3129,City
3130,City
3131,City
3132,City
3133,City
3134,City
3135,City
3136,City
3137,City
3138,City
3139,City
3140,City
3141,City
3142,City
3143,City
3144,City
3145,City
3146,City
3147,City
3148,City
3149,City
3150,City
3151,City
3152,City
3153,City
3154,City
3155,City
3156,City
3157,City
3158,City
3159,City
3160,City
3161,City
3162,City
3163,City
3164,City
3165,City
3166,City
3167,City
3168,City
3169,City
3170,City
3171,City
3172,City
3173,City
3174,City
3175,City
3176,City
3177,City
3178,City
3179,City
3180,City
3181,City
3182,City
3183,City
3184,City
3185,City
3186,City
3187,City
3188,City
3189,City
3190,City
3191,City
3192,City
3193,City
3194,City
3195,City
3196,City
3197,City
3198,City
3199,City
3200,City
3201,City
3202,City
3203,City
3204,City
3205,City
3206,City
3207,City
3208,City
3209,City
3210,City
3211,City
3212,City
3213,City
3214,City
3215,City
3216,City
3217,City
3218,City
3219,City
3220,City
3221,City
3222,City
3223,City
3224,City
3225,City
3226,City
3227,City
3228,City
3229,City
3230,City
3231,City
3232,City
3233,City
3234,City
3235,City
3236,City
3237,City
3238,City
3239,City
3240,City
3241,City
3242,City
3243,City
3244,City
3245,City
3246,City
3247,City
3248,City
3249,City
3250,City
3251,City
3252,City
3253,City
3254,City
3255,City
3256,City
3257,City
3258,City
3259,City
3260,City
3261,City
3262,City
3263,City
3264,City
3265,City
3266,City
3267,City
3268,City
3269,City
3270,City
3271,City
3272,City
3273,City
3274,City
3275,City
3276,City
3277,City
3278,City
3279,City
3280,City
3281,City
3282,City
3283,City
3284,City
3285,City
3286,City
3287,City
3288,City
3289,City
3290,City
3291,City
3292,City
3293,City
3294,City
3295,City
3296,City
3297,City
3298,City
3299,City
3300,City
3301,City
3302,City
3303,City
3304,City
3305,City
3306,City
3307,City
3308,City
3309,City
3310,City
3311,City
3312,City
3313,City
3314,City
3315,City
3316,City
3317,City
3318,City
3319,City
3320,City
3321,City
3322,City
3323,City
3324,City
3325,City
3326,City
3327,City
3328,City
3329,City
3330,City
3331,City
3332,City
3333,City
3334,City
3335,City
3336,City
3337,City
3338,City
3339,City
3340,City
3341,City
3342,City
3343,City
3344,City
3345,City
3346,City
3347,City
3348,City
3349,City
3350,City
3351,City
3352,City
3353,City
3354,City
3355,City
3356,City
3357,City
3358,City
3359,City
3360,City
3361,City
3362,City
3363,City
3364,City
3365,City
3366,City
3367,City
3368,City
3369,City
3370,City
3371,City
3372,City
3373,City
3374,City
3375,City
3376,City
3377,City
3378,City
3379,City
3380,City
3381,City
3382,City
3383,City
3384,City
3385,City
3386,City
3387,City
3388,City
3389,City
3390,City
3391,City
3392,City
3393,City
3394,City
3395,City
3396,City
3397,City
3398,City
3399,City
3400,City
3401,City
3402,City
3403,City
3404,City
3405,City
3406,City
3407,City
3408,City
3409,City
3410,City
3411,City
3412,City
3413,City
3414,City
3415,City
3416,City
3417,City
3418,City
3419,City
3420,City
3421,City
3422,City
3423,City
3424,City
3425,City
3426,City
3427,City
3428,City
3429,City
3430,City
3431,City
3432,City
3433,City
3434,City
3435,City
3436,City
3437,City
3438,City
3439,City
3440,City
3441,City
3442,City
3443,City
3444,City
3445,City
3446,City
3447,City
3448,City
3449,City
3450,City
3451,City
3452,City
3453,City
3454,City
3455,City
3456,City
3457,City
3458,City
3459,City
3460,City
3461,City
3462,City
3463,City
3464,City
3465,City
3466,City
3467,City
3468,City
3469,City
3470,City
3471,City
3472,City
3473,City
3474,City
3475,City
3476,City
3477,City
3478,City
3479,City
3480,City
3481,City
3482,City
3483,City
3484,City
3485,City
3486,City
3487,City
3488,City
3489,City
3490,City
3491,City
3492,City
3493,City
3494,City
3495,City
3496,City
3497,City
3498,City
3499,City
3500,City
3501,City
3502,City
3503,City
3504,City
3505,City
3506,City
3507,City
3508,City
3509,City
3510,City
3511,City
3512,City
3513,City
3514,City
3515,City
3516,City
3517,City
3518,City
3519,City
3520,City
3521,City
3522,City
3523,City
3524,City
3525,City
3526,City
3527,City
3528,City
3529,City
3530,City
3531,City
3532,City
3533,City
3534,City
3535,City
3536,City
3537,City
3538,City
3539,City
3540,City
3541,City
3542,City
3543,City
3544,City
3545,City
3546,City
3547,City
3548,City
3549,City
3550,City
3551,City
3552,City
3553,City
3554,City
3555,City
3556,City
3557,City
3558,City
3559,City
3560,City
3561,City
3562,City
3563,City
3564,City
3565,City
3566,City
3567,City
3568,City
3569,City
3570,City
3571,City
3572,City
3573,City
3574,City
3575,City
3576,City
3577,City
3578,City
3579,City
3580,City
3581,City
3582,City
3583,City
3584,City
3585,City
3586,City
3587,City
3588,City
3589,City
3590,City
3591,City
3592,City
3593,City
3594,City
3595,City
3596,City
3597,City
3598,City
3599,City
3600,City
3601,City
3602,City
3603,City
3604,City
3605,City
3606,City
3607,City
3608,City
3609,City
3610,City
3611,City
3612,City
3613,City
3614,City
3615,City
3616,City
3617,City
3618,City
3619,City
3620,City
3621,City
3622,City
3623,City
3624,City
3625,City
3626,City
3627,City
3628,City
3629,City
3630,City
3631,City
3632,City
3633,City
3634,City
3635,City
3636,City
3637,City
3638,City
3639,City
3640,City
3641,City
3642,City
3643,City
3644,City
3645,City
3646,City
3647,City
3648,City
3649,City
3650,City
3651,City
3652,City
3653,City
3654,City
3655,City
3656,City
3657,City
3658,City
3659,City
3660,City
3661,City
3662,City
3663,City
3664,City
3665,City
3666,City
3667,City
3668,City
3669,City
3670,City
3671,City
3672,City
3673,City
3674,City
3675,City
3676,City
3677,City
3678,City
3679,City
3680,City
3681,City
3682,City
3683,City
3684,City
3685,City
3686,City
3687,City
3688,City
3689,City
3690,City
3691,City
3692,City
3693,City
3694,City
3695,City
3696,City
3697,City
3698,City
3699,City
3700,City
3701,City
3702,City
3703,City
3704,City
3705,City
3706,City
3707,City
3708,City
3709,City
3710,City
3711,City
3712,City
3713,City
3714,City
3715,City
3716,City
3717,City
3718,City
3719,City
3720,City
3721,City
3722,City
3723,City
3724,City
3725,City
3726,City
3727,City
3728,City
3729,City
3730,City
3731,City
3732,City
3733,City
3734,City
3735,City
3736,City
3737,City
3738,City
3739,City
3740,City
3741,City
3742,City
3743,City
3744,City
3745,City
3746,City
3747,City
3748,City
3749,City
3750,City
3751,City
3752,City
3753,City
3754,City
3755,City
3756,City
3757,City
3758,City
3759,City
3760,City
3761,City
3762,City
3763,City
3764,City
3765,City
3766,City
3767,City
3768,City
3769,City
3770,City
3771,City
3772,City
3773,City
3774,City
3775,City
3776,City
3777,City
3778,City
3779,City
3780,City
3781,City
3782,City
3783,City
3784,City
3785,City
3786,City
3787,City
3788,City
3789,City
3790,City
3791,City
3792,City
3793,City
3794,City
3795,City
3796,City
3797,City
3798,City
3799,City
3800,City
3801,City
3802,City
3803,City
3804,City
3805,City
3806,City
3807,City
3808,City
3809,City
3810,City
3811,City
3812,City
3813,City
3814,City
3815,City
3816,City
3817,City
3818,City
3819,City
3820,City
3821,City
3822,City
3823,City
3824,City
3825,City
3826,City
3827,City
3828,City
3829,City
3830,City
3831,City
3832,City
3833,City
3834,City
3835,City
3836,City
3837,City
3838,City
3839,City
3840,City
3841,City
3842,City
3843,City
3844,City
3845,City
3846,City
3847,City
3848,City
3849,City
3850,City
3851,City
3852,City
3853,City
3854,City
3855,City
